,abstract,author,screenshot,time,title,url
435,一、对春节期间连续开工生产的有关提供稳岗支持  各地对春节期间符合条件的为防控提供紧缺急需物资保障的生产、保障民生的商贸配送提供一次性稳就业奖...,海峡网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decac12e4bef73191aed3d0dc5254c951127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=c374c64ad48233b408e2977d0c54c4&newp=8b2a971d86cc42ac59f5c0381e4c86231615d70e3cd4d001298ffe0cc4241a1a1a3aecbf22281a0ed2c67d6304aa4b59eff730743c0634f1f689df08d2ecce7e77&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=88994c980000fa36&p1=437,2020-01-31 05:51:00,福建下发通知!疫情期间工资补贴怎么发?哪些企业有奖补?答案来了!...,https://baijiahao.baidu.com/s?id=1657191651023114510&wfr=spider&for=pc
470,"当前,防控工作正处于关键时期,我省爱心积极捐款捐物为抗击做出贡献。 爱心向甘肃省红十字会捐款捐物 日前,通过甘肃省光彩事业促进会,甘肃开盛实业集团...",兰州新闻网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decac12e4bef73592abd5d5d45759c955127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=882a944ecc9612a05ab7872a4f64&newp=c26fc64ad49f0aee08e295755a0592695803ed6037d4d401298ffe0cc4241a1a1a3aecbf22281501d6c0796d01ac4d5beaf53076370434f1f689df08d2ecce7e73c366&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=e8a8422000b4482a&p1=472,2020-01-31 05:52:00,爱心企业捐款捐物支援疫情防控工作,https://baijiahao.baidu.com/s?id=1657191655375491814&wfr=spider&for=pc
580,"面对的严峻挑战,我省积极行动,主动捐款赠药、保障物资供应、协助防控隔离,积极为抗击贡献力量,在危急时刻诠释了“责任担当”。",东北新闻网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310488c354408db3f69c0d0622383cf5f93130a1c1871e3cc767e0d4598843a305eb2495eeaf22b70341e21b486ca8848d6bf96222d8c3034075ddc074d8d0dea960673ce37e65afed96df0cbf525e4a5c5d3ae4322ce44717b97868b4d7013&p=9774c315d9c940b10be29623424b&newp=8564ca16d9c115eb08e29e7f560d92695803ed683fd7c44324b9d71fd325001c1b69e7be2d291701d0c67c6101a54f56e0f03d74301766dada9fca458ae7c47c6b&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=eacd084b00b07f46&p1=582,2020-01-31 06:07:00,抗击疫情 辽宁企业诠释“责任担当”,http://liaoning.nen.com.cn/system/2020/01/31/020966806.shtml
572,"肺炎分布图京东自营的多个品牌口罩已断货... 那么,淘宝、京东、饿了么等实际已成为特殊时期必然选项的互联网,在面对此次肺炎时,又有怎样的应对之策?当...",新浪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b9131480e97634b968b492cc3933fc23904564711b2e73a624d5a8dd87c6501ad5e5c9cf23565377521b4869ed51bcabbe47374d76d7e315ad14417d61daccc4732c157d100aff047f3ffad72c5a1c5a5df4325be44747f9787804d0065dd1ef40345e2b1ef48022f17&p=ce6fc715d9c043ae06be9b7c545f90&newp=882a9647d7db57f60be29628465997231615d70e3cd7d0176b82c825d7331b001c3bbfb423271a0ed0c17a660bad4c58e9f73672340625a3dda5c91d9fb4c5747990316d&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c4fed36f00b45e93&p1=574,2020-01-31 07:06:00,"“一罩难求”之下,互联网企业迎战疫情",https://tech.sina.com.cn/roll/2020-01-31/doc-iimxxste7776153.shtml
509,"黑龙江日报1月30日讯 30日下午,省委常委、常务副省长、省应对新型冠状病毒感染肺炎指挥部物资保障组组长李海涛深入哈尔滨市相关,实地调研防控物资保障工作...",东北网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef733713c0623b190cb8f4edeba952f258930347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9e7ac54ad2c21add1dbfc7710f0e&newp=b4769a47928350ff57e99538560792695803ed603dd2d301298ffe0cc4241a1a1a3aecbf22281b0fd5c57c640bad4f57e9fb3579360634f1f689df08d2ecce7e6bc836&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=adb6546600556fec&p1=511,2020-01-31 07:19:00,李海涛调研疫情防控物资生产企业时强调 全力以赴促生产保供应控疫情,https://baijiahao.baidu.com/s?id=1657197149156135583&wfr=spider&for=pc
427,"湖南日报·新湖南客户端1月30日讯(记者 陈淦璋)匹配专项信贷规模、开通审批绿色通道、加强金融服务保障,成为省会银行业支持防控的有效举措。记者今天采访获悉,多...",华声在线,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef7337235012ab699c38f4adeba9728248a30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8b2a9715d9c040e51fa8de0c5c5c&newp=837ec54ad5c214b343be9b7c4c5792695803ed633dd2d201298ffe0cc4241a1a1a3aecbf22281a07d7c37d6d03aa4d5fedf03671320634f1f689df08d2ecce7e7a943c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b2376bbf00aa8ddd&p1=429,2020-01-31 08:17:00,多家银行表态:对抗击疫情企业下调贷款利率,https://baijiahao.baidu.com/s?id=1657200830952137290&wfr=spider&for=pc
426,"《通知》要求,各地金融工作局要加强与各地发改、工信等部门沟通,及时向金融机构提供当地防控必需、群众生活必需相关名单和金融服务需求。各金融机构()要...",南方新闻网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef7337235052bb39aca8a40d8bd942b298830347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9e71cc5486cc45a546a5c7710f0a&newp=882a914f8a9b1ce61fbe9b7c1b4492695803ed633fddd701298ffe0cc4241a1a1a3aecbf22281a07d7c37d6d03aa4d5fedf03671320634f1f689df08d2ecce7e73d07a7d37&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b2376bbf00aa8ddd&p1=428,2020-01-31 09:23:00,为疫情防控企业建立金融服务“绿色通道”,https://baijiahao.baidu.com/s?id=1657204963008744142&wfr=spider&for=pc
223,"疫情的严峻挑战,我省企业积极行动,主动捐款赠药、保障物资供应、协助防控隔离,积极为抗击疫情贡献力量,在危急时刻诠释了“责任担当”。 全力提产让更多患者用上...",辽宁省人民政府,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb20c19afe73605695f37b7ec9dd50ecabbe5797395646b38569b0b588651ff9d5b719876d647e9ad19e5b8f32fd5aed0d3dd5650cb50127df4f18e5b0211c965e71446b9e0c616&p=c372890a86cc40a41bbe9b7c564a&newp=80759a44dd9417fc57efcb2f514b92695803ed633ddcd401298ffe0cc4241a1a1a3aecbf22281a07d7c37d6d03aa4d5fedf03671320634f1f689df08d2ecce7e78de&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f3ecd4aa00b5f537&p1=224,2020-01-31 09:24:00,抗击疫情 辽宁企业诠释“责任担当”,http://www.ln.gov.cn/qmzx/xxgzbd/fkdt/202001/t20200131_3730718.html
368,"支援物资可免费在兼客招聘APP和微信小程序“共战”急聘专区发布全职岗位和兼职岗位,免费为岗位置顶、全国岗位曝光、社群联动、热门岗位推荐等大量曝光方式快速...",手机凤凰网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310428c3a4a08d1342bd7a74e2b83cf1d84642c101a39feea3a2756559280772479c91c02feb56b32610c37c19bdffe3ecaca973f58833034010bf74505a718b8bd4632b127&p=816ec54ad5c044f810f6c82d021494&newp=8b2a970386cc42ac5db7e612470c95231615d70e3fd2d7136b82c825d7331b001c3bbfb423271a01d6c079620baf4a58edf03374330327a3dda5c91d9fb4c57479ce&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=a1aba83100b13bfa&p1=369,2020-01-31 09:44:00,"携手防控疫情,兼客招聘助力医疗与生活保障企业",http://finance.ifeng.com/c/7tcsw9qJTgl
534,"有效保护员工安全、实现平稳运营、做好受影响金融纾困工作、加强涉众金融风险管理、维护防疫稳定大局等七个方面的措施,全力做好新型冠状病毒感染的肺炎防控...",金牛基金网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb20c19afe736056f5f7ee68cc8ff1b80e48f7b6fce7c652e4b9b4110d31badc84726c1279759e9a50ee7cdb168d5f18c&p=9267c64ad49e5bff57e796384e56&newp=ce7dc64ad48b0ef000bd9b740f5192695803ed6038d5da01298ffe0cc4241a1a1a3aecbf22281b0fd5c57c640bad4f57e9fb3579360634f1f689df08d2ecce7e67c7786c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=e90dc9e6004baac3&p1=536,2020-01-31 12:30:00,广东出台金融举措支持疫情防控 将做好受疫情影响企业金融纾困工作,http://www.jnlc.com/article/20200131255128.shtml
527,"我们相信在全国人民的共同努力下,团结一致,同舟共济,必能快速打赢这场疫情战的胜利,快速恢复各项正常的生活与工作。 注:本文中的企业信息来源有限,时间截止于2020年...",泛家居营销创意,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decaf1ae2b0f03591abd4d1d95657cb52127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8b2a9715d9c245f619aedc26464b&newp=80769a4786cc40ab18a7d4344d5092695803ed633ddcd101298ffe0cc4241a1a1a3aecbf22281a07d7c37d6d03aa4d5fedf03671320634f1f689df08d2ecce7e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=a02a8ad70000f9d9&p1=529,2020-01-31 12:48:00,"众志成城抗击疫情,厨电企业迅速行动!",https://baijiahao.baidu.com/s?id=1657217825074040633&wfr=spider&for=pc
518,"肺炎,在面对时,要主动、全面、理性应对。捐款捐物值得称道,但也要考虑对消费者(客户)、对员工的责任,并且最好能够结合自身特点来思考。只是捐款...",财新,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb2141eb1ac6d2f6b1420c0ca9bd30086e7852858d97a6b6d1c844110c419d9c94532c1569159f4ac1be4bdf23999acd4c4df23098c0c5b&p=9a3e8d0d86cc40ab499fc7710f41&newp=9e638b16d9c103ff57ec9060535c92695803ed673cd0c44324b9d71fd325001c1b69e7be2d291006d4c77a6704a94c5ae8fa3778301766dada9fca458ae7c46a&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=adb6546600556fec&p1=520,2020-01-31 13:27:00,企业如何参与抗击新冠肺炎疫情,http://opinion.caixin.com/2020-01-31/101509804.html
502,"面对疫情,空压机行业在行动,很多企业都通过各种方式捐资捐物。在此压缩机网呼吁大家: 1.倡导企业和个人进行防疫物资捐赠(主要为口罩、体温计、消毒液、防护服等),...",压缩机网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef7337237012bb09cce8c4edbb19329248a30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=882a9f4f9f8802e501be9b7c4543&newp=9f769a47a48509fd08e29e74464092695803ed603ddcd401298ffe0cc4241a1a1a3aecbf22281b0fd5c57c640bad4f57e9fb3579360634f1f689df08d2ecce7e5dce6f66&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=a97cad0200008538&p1=504,2020-01-31 13:39:00,"面对疫情,空压机企业在行动",https://baijiahao.baidu.com/s?id=1657220955466483390&wfr=spider&for=pc
483,"29日,成华区向全区民营发出《齐心协力抗击新型冠状病毒感染的肺炎倡议书》。 一是要坚定防控信心。全区民营要充分认识防控的严峻态势,进一步统一...",同心四川1,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73372370025b799c2884ddebb962e2d8230347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9b73c54ad19513ee43be9b7c50&newp=882a92108cb103f710be9b7c5f53d8274e3980693ad7c44324b9d71fd325001c1b69e7be2d28160ed7c57f6401a84b57ecf434743c1766dada9fca458ae7c47d75fa656c38&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8faa381a005d0596&p1=485,2020-01-31 13:49:00,「抗疫」成华区发出倡议号召全区民营企业齐心协力抗击疫情,https://baijiahao.baidu.com/s?id=1657221720825126408&wfr=spider&for=pc
210,"疫情之下,中小企业有多难?来自酒店、商业地产、民宿、自习室等行业的人士有话说。...",网易科技,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310508037434380143fd3d1027fa3c215cc795b435a64e0ba243f1302ceb17a627caf2a2399f234703c082bc9eddf883d87fdcd763bcd7a742613913712c46fdbdc3720d6579b4de9de0e96bee74692b9a4d3c82454&p=856ecc1293df12a05abd9b7d0e1283&newp=8d57d515d9c042ab34a7df2d0214cd231615d70e3cd6d7146b82c825d7331b001c3bbfb423271a0ed0c17a660bad4c58e9f73672340625a3dda5c91d9fb4c57479e46d7f&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=ee12a19500abe325&p1=211,2020-01-31 14:13:00,疫情之下中小企业有多难?账上没几个亿撑不过3个月,http://tech.163.com/20/0131/14/F47O2QMA000999LD.html
206,"疫情爆发以来,成都高新区多家新经济企业凭借研发技术和自身优势,在互联网+、大数据、数字传媒、网络安全等领域,紧急上线一批产品和服务,...",中国网四川站,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb2080dfdf041236d587ce48cc8ff1b80e4852858d97b29701e86430f9542fc9712628b7bcc19aeb81e93ecab66c0f287c4d82051c952066781f78b5a0a13dd6f874e77bcf8&p=9834c7059f904ead17bd9b7e0b5d&newp=936cd61c998512a05abd9b7e0b4292695803ed603ad0d101298ffe0cc4241a1a1a3aecbf22281b0fd5c57c640bad4f57e9fb3579360634f1f689df08d2ecce7e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=af826ce30005c7ca&p1=207,2020-01-31 14:15:00,科技赋能疫情防控 成都高新区新经济企业在行动,http://sc.china.com.cn/2020/tianfuxinqu_difang_0131/352285.html
458,"针对越来越严峻的疫情防控形势,1月29日,青岛市即墨区大信镇向辖区内1158家企业发出通知,要求企业不得提前开工。 与此同时,大信镇成立了11支由党员组成的企业排查...",中国山东网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decaf19e1bafa3195add4d1de5658c850127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=aa3bd70785cc43eb08e29175585c&newp=99769a47819a13f61ebd9b7b065592695803ed633bd0d401298ffe0cc4241a1a1a3aecbf22281a07d7c37d6d03aa4d5fedf03671320634f1f689df08d2ecce7e78d1756d36&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=a83e284a00b40b31&p1=460,2020-01-31 14:29:00,这就是山东丨疫情防控有担当 即墨党员队伍严密摸排企业1158家,https://baijiahao.baidu.com/s?id=1657224281414030901&wfr=spider&for=pc
504,"疫情,成为摆在企业面前的最大挑战。  疫情之下,社会各界需要...",和讯,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104a80235843801466809a5223c3933fc239045c4764e3b930226606d0d27c1100ac545ce8f235733c0123b48cc8ff109be4cc3c6ad567627f0bf04105a56db8ba4332b62b875a98b868e3ad843384d8d2c4af53&p=8b2a97038d934ea80db8de3517&newp=97769a4786cc46e51eb2cf205053d8234f08d30e3fd0c44324b9d71fd325001c1b69e3b82127160ed2c17a6c15e9241dbdb239256b55&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=a97cad0200008538&p1=506,2020-01-31 14:40:00,疫情之下:我的公司还能撑60天,http://news.hexun.com/2020-01-31/200139011.html
224,"疫情的发展没有缓解的迹象,世卫组织的决议更是雪上加霜,2020年中国企业将面临极大的考验和危机。昨天我曾讲过与其怨天尤人不如自己救赎; 今天就如何自救写下我...",王瀚骏专栏,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decaf19e0bcf53196a9d4d1dd5555c857127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=c372890a86cc47a51bbe9b7c564a&newp=80759a43dc9417fc57efcb2f514b92695803ed623ed5d701298ffe0cc4241a1a1a3aecbf22281a02d9c17c6402af4e5ee1f63270310834f1f689df08d2ecce7e78de&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f3ecd4aa00b5f537&p1=225,2020-01-31 14:49:00,疫情面前企业应该如何面对?,https://baijiahao.baidu.com/s?id=1657225471754003406&wfr=spider&for=pc
480,"6、宁波银行:捐款1000万元支持湖北武汉抗击疫情。 7、青岛银行:继捐出首期款项100万元后,为生产抗击肺炎物资的企业发放了1000万元应急贷款。 8、浦发银行:捐资2200...",全国能源信息平台,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decaf19e3bbf63799a5d0d6d45358cb58127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=92759a41d48612a05aba8222444f&newp=882a9147c59103fc57efd4381c0792695803ed673ec3864e1290c408d23f061d4862e6b12d281107d2c1796203aa4c5becf63d7723454df6cc8a871d81ed817a6d&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8faa381a005d0596&p1=482,2020-01-31 15:02:00,上市公司抗击疫情在行动:盈峰环境、高能环境等362家企业驰援 捐助...,https://baijiahao.baidu.com/s?id=1657226347890795939&wfr=spider&for=pc
473,"衡阳新闻网讯 通讯员王延俊 记者程聪报道 1月30日,衡阳市白沙洲工业园区督查园区新型冠状病毒感染的肺炎防控工作。 高新区党工委书记、白沙洲工业园区主任刘兴...",中国衡阳新闻网站,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73372370622b69dc28a4dddbb902d2c8c30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8749c64ad48802ed08e2937a1e08&newp=ce72831e82934ea85cbcc7710f4b92695803ed603bddd601298ffe0cc4241a1a1a3aecbf22281b0fd5c57c640bad4f57e9fb3579360634f1f689df08d2ecce7e7e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=e8a8422000b4482a&p1=475,2020-01-31 15:14:00,疫情防控·衡阳在行动:白沙工业园督查企业防疫工作,https://baijiahao.baidu.com/s?id=1657227034805220716&wfr=spider&for=pc
517,"2020年1月31日,青阳天姿名妆向建投集团农贸市场捐赠消毒液、方便面等物资,助力一线对的防控工作。建投集团相关领导对爱心积极履行社会责任表示感谢,在新型...",合肥网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb2150bafb12172404677edcc9cdf11cabbe57972d73a753b5dc0164dce19adcb4438c3238d5beab21be4b9f43890a5d7d5c854248b094325de&p=84759a40d68712a05abc8a644264&newp=cb759a40d68559fc57efdc3a1c5092695803ed6738d4c44324b9d71fd325001c1b69e7be2d291006d4c77a6704a94c5ae8fa3778301766dada9fca458ae7c46e37&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=adb6546600556fec&p1=519,2020-01-31 15:19:00,疫情无情人有情 爱心企业踊捐赠,http://news.wehefei.com/system/2020/01/31/011681974.shtml
337,"疫情持续高发,浙江省已启动一级应急响应,万众一心迎挑战,众志成城战疫情。在这特殊时期,甬城企业主和HR们普遍面临“受疫情影响
    
                    
                百度快照...",澎湃新闻,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb20c19afe73605715977f5c88adf0acabbe57973957b63355df016548042f1dc4151957dd01fbaef4ff0bd843596add7d8d452&p=882a9647d0b112a05af1d120584bcd&newp=8b2a970f86cc42ad5ef5df65444b94231615d70e36d4d101298ffe0cc4241a1a1a3aecbf22281b04d1c27e6101aa4f59ecf23c733d0434f1f689df08d2ecce7e65&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c0ede7270054eb1d&p1=338,2020-01-31 16:00:00,"疫情期间,甬城企业如何处理人事问题?",http://www.thepaper.cn/newsDetail_forward_5717994
336,"企业提供劳动保护方面的建议措施,而是提供组织、预防与卫生防护方面的建议措施,以避免流感在企业职员中的快速传播。 大流行性流感疫情区别于...",澎湃新闻,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb20c19afe73605715977f5c88adf0acabbe57973957b63355df016548042f1dc4151957dd01fbaef4ff0bd843596acd0d8df5e&p=89759a46ddd912a05aa5d1641554&newp=882a964ec8904ead44b9d362575692695803ed6037c3864e1290c408d23f061d4862e6b12d281107d2c1796203aa4c5becf63d7723454df6cc8a871d81ed8c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c0ede7270054eb1d&p1=337,2020-01-31 16:27:00,全球看武汉|疫情之下企业如何开工:来自德国法兰克福的预案,http://www.thepaper.cn/newsDetail_forward_5700928
553,"从济南市工信局获悉,新型冠状病毒感染的肺炎发生以来,济南各迅速行动,充分利用云计算、大数据、5G等新一代信息技术积极参与防控,并慷慨解囊,奉献爱心。...",经济导报,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73372360221b49ecb834dd7ba942b2d8b30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9c769a4780df11a05feddc621b43&newp=983fd305958c12a05abd9b790d0e92695803ed643cc3864e1290c408d23f061d4862e6b12d281107d2c1796203aa4c5becf63d7723454df6cc8a871d81ed&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=ef1298e300b60fb0&p1=555,2020-01-31 16:54:00,「齐心战“疫”」云计算、5G助力疫情防控 济南这些企业“亮”了,https://baijiahao.baidu.com/s?id=1657233317195834101&wfr=spider&for=pc
477,"原标题:一边防控,一边帮助工业恢复生产""一边防控,一边帮助工业恢复生产"",""北京时间1月31日凌晨3点3...",新浪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b833d4507dc326bc0d0623e8fcf1b84642c101b7be3b927200704a5c77f7001d9485ff7a6613464587ea09bbed31182f1d96b6bc32c357016864715c419d89d5125b67ad605b7b81893eeb06fccb9d3a59a0711de16583ad6ff9c2c0003bc1be76534f4d1925f152e07cbe92711fe4e0129885347&p=8539ca0086cc40a91ca9c7710f64&newp=8b2a971d88b111a059ebc034546492695d0fc20e3ad4d001298ffe0cc4241a1a1a3aecbf22291204d4c2786204ab4e5beff630743d0034f1f689df08d2ecce7e77d655&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=e8a8422000b4482a&p1=479,2020-01-31 17:02:00,"一边防控疫情,一边帮助工业企业恢复生产",http://finance.sina.com.cn/roll/2020-01-31/doc-iimxyqvy9328245.shtml
546,"莲菜网这本来是一个面对B端用户的企业,致力于打造餐厅采购人员一站式采购的一个平台。不过在疫情来临之际,这个企业改变了运营模式,征集B端的餐饮商家,推出了针对C...",新祇科技,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decaf18e1b9f43092a4d0d9de5150cf58127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8671c64ad49111a05bef963b5a5994&newp=882a9647d49419f10be29626614c85231615d70e3cd7d3106b82c825d7331b001c3bbfb423271a0ed0c17a660bad4c58e9f73672340625a3dda5c91d9fb4c57479df7f6a&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=835f80fa009f9010&p1=548,2020-01-31 17:07:00,"疫情进一步扩散,各大商家关店,老板们该如何拯救企业?",https://baijiahao.baidu.com/s?id=1657234160380837179&wfr=spider&for=pc
486,"当前政策需要未雨绸缪,在保证防控的前提下,对生产恢复提前做出安排和部署,稳定和金融机构的预期图/法新徐奇渊/文北京时间1月31日凌晨3点30分,世界卫生组织...",腾讯新闻,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b25400bdb52172404063a09bbfd91782a6cf7773952736701e844213d004afc94627c32391599aad6ee1db8b3091b9d2a485120c9444040ec2a1&p=8b2a970d82934eae58acdd3e4f0e&newp=c0759a44d6d25bf017b7c7710f4292695803ed603dd4c44324b9d71fd325001c1b69e7be2d281a05d0c4786204ad4c59edf63079321766dada9fca458ae7c43935d7686e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8faa381a005d0596&p1=488,2020-01-31 17:27:00,"一边防控疫情,一边帮助工业企业恢复生产",https://new.qq.com/omn/20200131/20200131A0E4SI00.html?pc
