abstract,author,screenshot,time,title,url
"由于疫情影响,2020年春节假期延长至2月9日,国家明文规定,不允许在2月9日24时之前复工。今天是2月10日,艾肯空调制冷网特询问了北方地区部分企业,相关复工情况如...",搜狐网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece7631049c0666e15dd397bc0d0622e89cc55c0795a444765e1bb2d251b13d4b1786502a54359feb56b32610c37c19bdffe3ecaca973f58833034010bf74505a718b8bd4632b127&p=ce658610c0934eae5fabc7710f0c&newp=837bd315d9c246fa0be2963c474492695912c10e37d4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5575&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c802efcb00232f24&p1=56,2020-02-11 11:54:00,疫情之下:看北方企业如何救命 治病 养生,http://m.sohu.com/a/372102859_601887
"齐鲁网·闪电新闻2月11日讯 在严格落实防控措施和安全生产前提下,德州各地各部门迅速行动,全力支持和组织各类生产企业复工复产,协调解决企业遇到的困难,确保疫情防控...",齐鲁网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1ae7bbf73095aed6d8d85555c157127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=882a954e898b0efd42a6c7710f5e&newp=91759a45ddaf5aef18be9b7c115f92695912c10e36d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b554cacdb88&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c802efcb00232f24&p1=57,2020-02-11 12:54:00,德州:全面落细落实疫情防控措施 安全迅速组织企业复工复产,https://baijiahao.baidu.com/s?id=1658212350426953496&wfr=spider&for=pc
"建设银行安徽省分行积极履行社会责任,全力做好金融保障工作,高效助力全省小微医疗解决资金困难,以实际行动助力打赢新型冠状病毒肺炎阻击战。多措并举落实医疗...",人民网安徽站,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb21a06fdf04130605e62e9ccdf883d8ce6cd3f2fff76686d40865c12d119add64425c2238d0be9af1ce2bef52593d8d3d2da5e57cd500e6d8087d11c5f4a&p=c9708d16d9c104ff57ee9f241349&newp=8c759a46ddd91aee02be9b7c574092695912c10e3fdcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b553aecda92&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c802efcb00232f24&p1=58,2020-02-11 19:56:00,建行安徽省分行:驰援疫情防控小微医疗企业,http://ah.people.com.cn/n2/2020/0211/c227767-33786519.html
"大河财立方消息 2月10日,驻马店市政府网站发布《关于加强新型冠状病毒感染的肺炎防控期间服务工作的通知》(简称《通知》)。 《通知》围绕帮助构建良好的...",大河财立方,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1be0bef33991a5d1d8d95557c059127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=c0769a478a850bff57ec9e681352&newp=8b2a9719ce9619ff57ec9e21560a92695912c10e3dddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557cafce90&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c802efcb00232f24&p1=59,2020-02-11 10:54:00,"驻马店出台16条措施,支持企业抗击疫情",https://baijiahao.baidu.com/s?id=1658205619091943688&wfr=spider&for=pc
关于进一步强化金融支持防控新型冠状病毒肺炎的实施方案。... 《厦门市人民政府关于应对新型冠状病毒肺炎支持共渡难关若干措施的通知》(厦府规〔2020〕3号)...,厦门网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb2150bafb1217240497febc7df883d8ce78f6270d47b29701e86430fd119b2c84538c222925eedaa1de2bce732e4ef8895800a&p=9862c64ad48c50ff57eb902c5853&newp=9979c816d9c11cee1fbd9b78094f92695912c10e3ad3c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557df6dc&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c802efcb00232f24&p1=60,2020-02-11 20:24:00,最新!厦门发布进一步强化金融支持防控疫情实施方案 支持企业共渡...,http://news.xmnn.cn/xmnn/2020/02/11/100667674_01.shtml
"面对来势汹汹的新冠肺炎,各大社交网络、媒体平台上,沸沸扬扬全是诸如此类...此后,又陆续有餐饮、酒店、影院、百货、商场、出租、汽车租赁等32家加入。...",金融界,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1ae3b9f13495a5d6d5d45656c950127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=827ae75b90dd12a05abd9b7f0d59&newp=9a7ec54ad7c30bf40ef6c7710f4992695912c10e36ddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b556aeccdd3&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=61,2020-02-11 13:54:00,互联网配送行业:新零售带来的疫情新防线|责任企业,https://baijiahao.baidu.com/s?id=1658216134496490711&wfr=spider&for=pc
"而且不少银行还为受影响的小微增加了专项的信贷额度,对逾期的利息给予了减免,为小微提供了有力的融资支持。 今年将重点从增量、降价、提质和扩面四个...",新民晚报,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac18e5b0f23591a8d9d8d85053ca52127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9a60c64ad4934eaf5fbfd560420e&newp=827fc54ad6c410f017a9c7710f5092695c02dc3051d2d501298ffe0cc4241a1a1a3aecbb24241502d9c478610abb0f31aba7747d605f76e6c487cc&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=62,2020-02-10 14:37:00,"为受疫情影响的企业纾困,银行业拿出了这些“干货”→",https://baijiahao.baidu.com/s?id=1658130805049956223&wfr=spider&for=pc
"但是大宗材料方面需要给予关注,年前开始高规格的硅钢等材料供给就已经出现了紧张,可以预计这种情况会由于的影响,上游复工的不确性而定进一步加剧。  五是...",慧聪网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104d8b3244438014669383443fc3933fc9355a454571e3cc767f4f19d3c77c651cad4941e9f33577360825b29cc3894fcabbe56975ce786a6459db0144dc0ed9cb5153b537e15ffed812f0ba8125e2aac5a7de4325ca44757d&p=8b2a9707c89815ff57e6cf2447&newp=882a9e0c84904ead1cb1c50c4d53d8265f15ed673bc3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e614a72&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=63,2020-02-11 17:54:00,我国空调企业复工 如何减少疫情带来的冲击和打压?,http://info.hvacr.hc360.com/2020/02/111739775937.shtml
"正北方网讯(北方新报正北方网记者 刘惠)2月10日,呼和浩特市人民政府出台十五条措施应对支持中小健康发展。 一、加大金融支持 1.降低融资成本,加大信贷支持...",正北方网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f73f6197964f2383d60984642c101b7ba1a624281307d3c4777001d8131ab5ae22376a4376b88cbe885dabcf85592a9f503f671cf75663d70edbca5153c137e05d&p=86759a45dd8412a05afec63c535c&newp=8036d61885cc43f408e294755c4492695912c10e36d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557b&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=64,2020-02-11 10:54:00,呼和浩特:十五条措施应对疫情支持中小企业健康发展,http://www.northnews.cn/p/1811239.html
"对中小实行全面减税降费;对因停工造成的中小贷款到期不能还款的予以适当延期;继续对上市公司大股东股权质押进行风险排查及处置工作,将此次定性为不可...",腾讯新闻,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8b315c4380147f94c7150885ce178e39041d5a66e1bb25201007d0d87c6501ad4b5ce9f3457048735ad199ca9f4aaae1d477719c6269304a895664d30ed9bf5154c437e751feaf68f0cbf425e7afc5a5df4323cd&p=8a57c81e838112a05abd9b7d0d5d&newp=ce769a478e9a57f308e2977e4e4192695912c10e38ddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5578ee8d94&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=65,2020-02-11 19:54:00,黄奇帆:新冠肺炎疫情下 建议今年增发1万亿特别国债用于支持企业...,https://new.qq.com/omn/20200211/20200211A0MBHT00.html
"新型冠状病毒感染的肺炎发生以来,虽然不少受到影响,但科技创新发展的步伐并没有停止。近日记者采访发现,一大批硬科技利用自身技术优势,用科技赋...",中国创新网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f732668c8c46258fc612d5330a1b506694ea7a7d0d5e959a227a50f50e0fb6a57d252a5a78e3ded58848ddb98f2a2f8b2429771b874416d61db8cb317f877fce4eacf259b1b5e74493b9a4a7c82556dd240e6d80819c2b0403be6ee76231f4d69e&p=8b2a9703c88b11a05ee8dc3d1e44&newp=8b2a971086cc47aa12fbde125b0a92695912c10e3ad2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5575&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=66,2020-02-11 16:54:00,赋能疫情防控 硬科技企业“各显神通”,http://www.chinahightech.com/html/chuangye/kjfw/2020/0211/5537676.html
"本网讯 记者苏丽霞报道 近期,受新冠肺炎影响,返工困难,因不能如期返工,部分甚至难以开展贷款还款工作。浦发银行昆明分行在对客户进行影响排查的...",同花顺财经,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72340525b79fce8948daba92292b8b30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=84668e3790904ead08e2902c4f&newp=8149c54ad28015fb0be296314653d8265f15ed673cc3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e614074e3&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=67,2020-02-11 12:54:00,浦发银行昆明分行:解决企业疫情期间还款难问题,https://baijiahao.baidu.com/s?id=1658214726430532361&wfr=spider&for=pc
"二是强化防控落实落细。复工前,通过向和复工人员推送“上海健康云”等信息化手段,既减轻大客流道口核查压力,更重要的是能第一时间掌握返沪务工人员健康情况...",上海发布,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c713d0127b49dcf8d48d8bc962a2b8930347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=aa62c64ad49708e808e29e6845&newp=c633da5f9c934ea544be9b7c1153d8265f15ed6928818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a242b&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=68,2020-02-11 03:54:00,「聚焦」疫情是否出现拐点?企业复工情况如何?……今天下午的发布...,https://baijiahao.baidu.com/s?id=1658180514570756063&wfr=spider&for=pc
"鼠年春节,新型冠状病毒肺炎疫情突发且来势汹汹,全国多地启动了重大突发公共卫生事件一级响应机制,打响了疫情防控阻击战。为控制疫情蔓延,政府采取了延长春节假期、...",IT168,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310578a325f11d3236bc0d0622492904c99735b36163bbca674221204d1d87e6702ad5458e9f1336f350122b599cc8b4bd8bc9728388850752a5ad91f069644ef9d4932b720872c9db868e2ad873984aea3c4ae5044be52120c80e7fb5d&p=9149c31085cc43ff57ea960c4e5f&newp=8b2a971383d511a05fefd421474392695912c10e3bd5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5576e28d&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=69,2020-02-10 15:38:00,云楼SOHO谈“疫情之下 企业如何自救”,http://software.it168.com/a2020/0210/6137/000006137572.shtml
"记者11日从内蒙古自治区人民政府获悉,内蒙古印发《关于支持防控重点保障和受影响生产经营困难中小健康发展政策措施》(以下简称政策措施),从优化审批服务...",中国科技网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f726618e874d24c3933fc239045c4566fee770794f538f9029201caf4b5ce8e7360435033db498d5d91781fdc574699f20407a18814a18d80eafbc077f877fce4eacf259b1b5e74493b9a4a7c82556dd240e6d80819c2b0403be6ee76231f4d69e&p=8533c54ad0c750f011be9b7c497a&newp=82759a43d28412a05aacdd644b4e92695912c10e3fd5d001298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76f0&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3c4c3970011ddde&p1=70,2020-02-11 13:54:00,内蒙古出台15条举措确保疫情中企业健康发展,http://www.wokeji.com/02/neimenggu/2020-02/11/content_865989.shtml
"据了解,中央企业在奋战抗击疫情前线、做好疫情防控工作的同时,正积极安排复工复产,全力以赴保持企业生产经营稳定运行。“抗疫情”、“稳经营”双管齐下,中央企业...",新华网客户端,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac1aedb9fb3993aad2d7d55459c157127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9057c54ad6c405fc57efcd20134b&newp=8a39c113ba904ead07bd9b7e0a4a92695c02dc3051d2d401298ffe0cc4241a1a1a3aecbb24241502d9c478610abb0f31aba7747d605f76e8&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=71,2020-02-10 11:12:00,央企“抗疫情”“稳经营”双管齐下,https://baijiahao.baidu.com/s?id=1658118199262682896&wfr=spider&for=pc
"从1月23日武汉封城,到各地开始大面积抗击算起,这240小时是中国数以千万计的餐饮从懵逼到缓过劲来再到迅速展开自救与救他的240小时。 顾炎武曾经说过“...",亿邦动力网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f7346c97974968d4e419ce3b46414566e1b927211319d2c07c6d0aad5e5c9db16c34685d34f2c688de45cacd923f59fc3045750bf14a05d368b8ba4232b521872ce9b869e0&p=9a3dcd16d9c152fa05bd9b7f0657&newp=ce7bc316d9c105f208e295751b4992695912c10e37d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5564ea&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=72,2020-02-11 11:54:00,疫情下的自救与救他:一家餐饮企业的生死240小时,http://www.ebrun.com/20200211/372890.shtml
"新型冠状病毒肺炎爆发以来,对部分外贸的生产、物流造成不同程度的影响,导致国际贸易合同无法正常履行,声誉和利益受损。作为外贸大省,江苏如何在下尽...",新华报业网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104a802358438014768d805e68d4e414c4224609017babf37673445d9886612c44b2495eeaf234722a4520b59bca8a4adeb9852f5b8c203671188c4605d36eee91007a9f34d507a9f916f0ccf025e5dac5a2da4324c144050b97818f4d7415dd19f00341e4&p=9d678f1985cc43b505bd9b7e61&newp=99759a45ba871eb502be9b7c4553d8265f15ed6436c3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e616f64e88192&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=73,2020-02-10 21:26:00,"面对疫情,江苏外贸企业如何稳步前行?",http://news.xhby.net/zt/zzccfkyq/yw/202002/t20200210_6503685.shtml
"原标题:冲击下,如何让中小更好止损 来源:工人日报 阅读提示 包括江苏、上海、北京、山东等地陆续推出一系列中小减负措施,涉及缓缴社会保险和部分税款、...",新浪新闻,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104a8023584380147d8c8c4668d4e419ce3b4c413037bfa6763f1006d3c76b6777ad494bea8635712a557de68cc8fe1186e4d8626ece7336761f844712d30eafbc077f877fce4eacf259b1b5e74493b9a4a7c82556dd240e6d80819c2b0403be6ee76231f4d69e&p=89618316d9c157f508e2957c450a&newp=927ec64ad4d501ff57ec962f5c0e92695912c10e3dd5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5536f7&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=74,2020-02-11 04:54:00,疫情冲击下 如何让中小企业更好止损,http://news.sina.com.cn/c/2020-02-11/doc-iimxxstf0410422.shtml
"稳岗政策、鼓励楼宇园区加大支持、加强用工保障、加快产业扶持政策兑现、加强金融信贷支持、降低融资成本、强化联系服务等,全力防控,支持服务平稳...",东方财富快讯,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c713c0926b79fca8b4cdab8912f2c8b30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=c073d616d9c111a058e9e6364551&newp=8157f95485cc43dd08e2947a177a92695c02dc3051d2db01298ffe0cc4241a1a1a3aecbb24241502d9c478610abb0f31aba7747d605f76c5&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=75,2020-02-11 08:54:00,重磅!徐汇发布18条综合政策举措全力支持企业抗击疫情!,https://baijiahao.baidu.com/s?id=1658198426014511511&wfr=spider&for=pc
"疫情防控不只是医药卫生问题,而是全方位的工作,各项工作都要为打赢疫情防控阻击战提供支持。这些天来,面对疫情,陕西省非公企业和社会组织党组织及...",三秦网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb20c19afe7360576507cf4c0949f4aaaeacf7732882534720b863710d304acc85b749c7cd60db5e90ee0cefa3492a8d9d3db4353bd094325de&p=882a9544819e12a05aaccb66565e&newp=9a77d4538e934eaf59b7c7710f5992695912c10e39dcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557a&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=76,2020-02-11 15:54:00,"疫情阻击战,陕西非公企业、社会组织在行动!",http://www.sanqin.com/2020-02/11/content_8434926.html
"2月10日是我市复工复产第一天。常州市中级人民法院出台了《关于依法防控保障稳经营促发展的意见》,充分发挥司法职能为排忧解难,帮助应对,渡...",乐居网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac12ecb9f73690a4d9d2dd5453ce54127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9e79c64ad49159ff57efd1214e&newp=826edc16d9c109ff57efd2315153d8265f15ed6128818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a247f&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=77,2020-02-11 08:54:00,市中院出台9条措施 依法防控疫情保障企业稳经营促发展,https://baijiahao.baidu.com/s?id=1658199156189302265&wfr=spider&for=pc
"面对疫情加快蔓延的严重形势,更多的汽车企业(集团)已经行动起来,积极投入到驰援疫情防控工作当中。 截至2月10日8时,已有52家汽车、零部件、后市场企业(集团)、...",中国经济网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac1be1baf13197a8d5d1dc5757ce54127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8f769a4786cc47ad09a6d7655a07&newp=c277cf16d9c115fd08e2927c525192695912c10e37d3c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5574e5&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=78,2020-02-10 07:25:00,"共同抗击新冠肺炎疫情,汽车企业(集团)在行动(更新至2月10日8:00)",https://baijiahao.baidu.com/s?id=1658104231645011665&wfr=spider&for=pc
"2月6日,市政府发布了《河源市支持共渡难关17条政策意见》(下称“17条”)。根据“17条”部署,市税务局迅速落实最新税费政策,支持应对共渡难关。 “17...",东方财富网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1be5bcf33399a8d2d5d85457ce51127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8d759a4783af12a05ab1df3459&newp=c2759a47819b5bfc57ef87271753d8265f15ed6128818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a24605b3a&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=79,2020-02-11 08:54:00,支持企业应对疫情共渡难关,https://baijiahao.baidu.com/s?id=1658200413842452660&wfr=spider&for=pc
"2月11日上午,市委副书记、市长、市防控指挥部总指挥田树槐深入桓仁满族自治县部分村(屯)、社区、和建档立卡户家中,督导检查防控、开复工及脱贫攻坚...",腾讯新闻,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b25400bdb52172404063a09bbfd91782a6cf7773952736701e844111d004afc94627c32093599aad6494b0f13091b9d2a485120c94&p=8e49cd0fa4934ea95ff6c7710f53&newp=8063c64ad4dd11a05eeac03f1c5492695912c10e3ad0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b553e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f169e84e00003893&p1=80,2020-02-11 20:52:00,田树槐深入桓仁县督导检查疫情防控企业开复工及脱贫攻坚工作,https://new.qq.com/omn/20200211/20200211A0OA8300.html
"2月6日下午,广东省政府正式印发《关于应对新型冠状病毒感染的肺炎支持复工复产的若干政策措施》,从进一步加大保障复工复产工作力度、降低用工成本、减...",工信微报,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c7135082bbd98cc8b41dfb0972e288930347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=c236dc5e85cc43c308e292754c5e&newp=8b2a975681dd5de713bd9b78064092695912c10e3fd5d701298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76a4ccd6940296&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d00dfb7000013d68&p1=81,2020-02-10 09:08:00,广东推出20条举措应对疫情支持企业复工复产,https://baijiahao.baidu.com/s?id=1658109981619097453&wfr=spider&for=pc
企业发展部部长龙林采用“四不两直”方式到湖南省农业集团有限公司(以下简称:湖南省农业集团)本部进行疫情防控、复产复工和...,人民论坛网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f723638996027fa3c215cc735b36163afebb25221219d1c57f641ca84d56edf33765377461eddd97d65e98e6d27e209f5134676af25663d60ed8c05125b037e15efedb18f0ccf025e3a9&p=8677c64ad4934eae5ca2c3391747&newp=93769a47ba934eae5cf6ca23465692695912c10e3dd3c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b554c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d00dfb7000013d68&p1=82,2020-02-11 10:54:00,坚持疫情防控和企业发展“两手抓”,http://www.rmlt.com.cn/2020/0211/568513.shtml
"2月10日,记者获悉,河南首份《下河南中小生存状况调研报告》(以下简称报告)正式出炉。此次报告由河南省社科院提供学术指导,财立方智库调查实施,首度披露了疫情...",大河财立方,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c71310721b09bc8834bd9bf942a2b8830347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8a34c54ad09b5ff311be9b7c1e&newp=8233c816d9c111a05ea9c2645553d8265f15ed6528818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a24&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d00dfb7000013d68&p1=83,2020-02-10 18:46:00,"河南企业运行情况首度披露!疫情之下,你的公司还好吗?",https://baijiahao.baidu.com/s?id=1658146352293664062&wfr=spider&for=pc
"随着疫情的持续、春节假期延长、人员流动受限等原因,部分企业通过媒体不断发声,表示受疫情影响,公司入不敷出,账上的现金持续减少,面临给员工发不起工资、甚至倒闭的...",香港财华社,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac1ee5bbf13599aad4d5d95051cd50127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9b64c54ad6c41afe0ebcc7710f42&newp=8b2a975f86cc41a842f18c60524d92695c02dc3051d2d701298ffe0cc4241a1a1a3aecbb24241502d9c478610abb0f31aba7747d605f76ad&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d00dfb7000013d68&p1=84,2020-02-10 19:49:00,"疫情当前,哪些企业率先倒闭?",https://baijiahao.baidu.com/s?id=1658150335864446051&wfr=spider&for=pc
